,b_ab,b_double,b_game,b_hit_by_pitch,b_home_run,b_rbi,b_strikeout,b_total_hits,b_total_sacrifices,b_triple,b_walk,player_id,r_run,r_total_stolen_base,year
5910,-1.0752760085587776,-0.9173703652050156,-1.1097173658990886,-0.7306208560688089,-0.7969931577365865,-1.0043434604978083,-0.8633518966945724,-1.0484791254940808,0.2262966363961618,-0.6655355130910366,-1.032923316447055,AaronCook,-0.9212884638240147,-0.5469924383658179,2010
5911,1.366456406306542,0.9199400300935452,1.3769527594864919,0.5044989266222855,1.9087942765813133,1.8019178845295871,1.000946693129152,1.1334075993881847,0.2262966363961618,0.3381723372782761,0.893312386841205,JuanUribe,1.0503305421832936,-0.4263459894558139,2010
5912,0.7217578269138278,0.33534126795309394,0.6491468691297366,-0.4218409103960353,0.7813828456155218,0.8999053093422099,1.6223795564037269,0.7254125207516636,0.2262966363961618,2.3455880380169014,0.12281810552590094,MiguelOlivo,0.7495751005889584,0.2975327040042097,2010
5913,0.4019467206009065,-0.08222927643294257,0.5076290571159231,1.7396187093133797,0.4431594163257843,0.09811635362009699,0.5535150315714582,0.19324502687794026,-0.6063041956274525,0.3381723372782761,-0.3480395108334515,AaronRowand,0.3151505738415853,0.0562398061842018,2010
5914,-0.9889777735219576,-1.0843985829594305,-0.9479827235975876,-0.7306208560688089,-0.7969931577365865,-1.0043434604978083,-0.9130665257565383,-1.0130012925691658,1.8914983004433903,-0.6655355130910366,-0.9473128407453546,RoyOswalt,-1.0215402776887932,-0.5469924383658179,2010
5915,-1.1209633094606235,-1.000884474082223,-1.2310183476252146,-0.7306208560688089,-0.7969931577365865,-0.97093558734272,-0.9876384693494872,-1.1194347913439109,0.5038302470706999,-0.6655355130910366,-0.9045076028945044,CarlosSilva,-1.088374820265312,-0.5469924383658179,2010
5916,-0.6133266327734468,-0.750342147450601,0.10329245136217016,-0.7306208560688089,-0.458769728446849,-0.4030017437062236,-0.7142080095086744,-0.6050062139326446,-0.8838378063019907,-0.6655355130910366,-0.3480395108334515,OscarSalazar,-0.4534466657883823,-0.4263459894558139,2010
5917,1.2953872715703374,2.506708098760484,1.195001286897303,-0.11306096472326176,1.00686513180868,1.0669446751176501,1.89581001624454,1.2575800146253868,0.2262966363961618,3.3492958883862136,1.3641700032005577,AndresTorres,1.7186759679484829,2.589815233294284,2010
5918,2.173598722239153,1.4210246833567888,1.6599883835141191,0.19571898094951184,-0.12054629915711156,0.3987872120158893,0.8518028059432541,2.641215498697067,-0.05123697427837634,0.8400262624629324,0.893312386841205,IchiroSuzuki,1.3845032550658882,4.520158415854347,2010
5919,0.4933213224045983,0.5023694857075085,0.6491468691297366,0.8132788722950591,0.6686417025189426,0.6994580704116816,1.8709527017135563,0.5302844396646317,-0.32877058495291445,-0.6655355130910366,1.87783285741076,JackCust,0.582488744147661,-0.30569954054581,2010
5920,0.7319105604475713,1.3375105744795814,0.7704478508558625,2.974738492004474,0.6686417025189426,0.6326423241015056,1.050661322191118,0.7963681866014933,-0.32877058495291445,-0.6655355130910366,1.1501438139463065,TravisHafner,0.4488196589946232,-0.30569954054581,2010
5921,1.2243181368341327,1.5880529011112037,0.9523993234450512,-0.7306208560688089,1.4578297041949968,1.6014706455990588,0.006654111889832364,1.4881859286373336,0.2262966363961618,-0.16368158790638027,0.6792861975869539,VictorMartinez,1.0503305421832936,-0.4263459894558139,2010
5922,0.1481283822573182,0.6693977034619232,1.033266644595802,0.19571898094951184,0.4431594163257843,0.6660501972565936,0.5783723461024411,0.1222893610281105,-0.32877058495291445,-0.16368158790638027,0.3796495326310023,EricHinske,0.1814814886885475,-0.5469924383658179,2010
5923,0.12274654842295935,0.5858835945847158,0.08307562107448249,-0.4218409103960353,0.6686417025189426,0.3987872120158893,0.5535150315714582,0.2996785256526849,-0.6063041956274525,-0.6655355130910366,0.508065246183553,WilsonBetemit,0.11464694611202855,-0.5469924383658179,2010
5924,-1.0803523753256494,-0.9173703652050156,-1.3523193293513405,-0.7306208560688089,-0.458769728446849,-0.7704883484121919,-0.9627811548185043,-1.0130012925691658,-1.1613714169765288,-0.6655355130910366,-0.9901180785962048,DaneSardinha,-0.9212884638240147,-0.5469924383658179,2010
5925,-0.8976031717182658,-0.9173703652050156,-0.8671154024468369,-0.7306208560688089,-0.2332874422536907,-0.4698174900163996,-0.9379238402875212,-0.7823953785572191,-0.8838378063019907,-0.6655355130910366,-0.8617023650436542,JayGibbons,-0.720784836094458,-0.5469924383658179,2010
5926,0.8791251966868526,0.5858835945847158,0.7097973599927996,4.827418166041116,1.00686513180868,1.1337604214278263,0.2800845717306453,0.9205406018386956,0.2262966363961618,0.3381723372782761,1.6638066681565091,ChaseUtley,1.4179205263541477,1.0214113974642334,2010
5927,0.7674451278156738,0.6693977034619232,0.8108815114312378,2.357178600658927,0.33041827322920514,0.5992344509464176,1.5975222418727435,0.7254125207516636,-0.6063041956274525,-0.16368158790638027,0.9361176246920552,AustinKearns,0.7495751005889584,-0.06440664272580213,2010
5928,1.7014966129200788,2.1726516632516546,1.599337892651056,0.5044989266222855,3.938134852319738,2.904377698647492,0.6032296606334242,2.091309088360887,0.5038302470706999,-0.16368158790638027,3.3760161821905177,AlbertPujols,2.7546113778845256,1.1420578463742372,2010
5929,-0.11076632285314192,0.08479894132147202,-0.4223451361177087,-0.11306096472326176,-0.3460285853502699,-0.5366332363265757,-0.29163366248196354,-0.01962197067154905,-0.32877058495291445,-0.6655355130910366,0.08001286767505074,BrianRoberts,-0.15269122419404713,0.9007649485542292,2010
5930,-1.0143596073563164,-1.0843985829594305,-0.8064649115837741,-0.7306208560688089,-0.6842520146400074,-0.837304094722368,-0.9130665257565383,-0.9420456267193359,-0.32877058495291445,-0.6655355130910366,-0.9473128407453546,CarlosZambrano,-0.9212884638240147,-0.5469924383658179,2010
5931,-0.1412245234543725,-0.5833139296961863,1.0534834748834896,-0.11306096472326176,0.33041827322920514,0.031300607309920916,0.2055126281376963,-0.4276170493080703,-0.32877058495291445,0.3381723372782761,0.3796495326310023,WillieHarris,-0.2529430380588255,0.0562398061842018,2010
5932,0.8334378957850067,0.5858835945847158,0.8917488325819883,0.5044989266222855,0.894123988712101,0.6994580704116816,0.1557979990757303,0.7076736042892061,-0.6063041956274525,-0.6655355130910366,0.3796495326310023,JuanRivera,0.6827405580124395,-0.30569954054581,2010
5933,1.4324491742758751,2.00562344549724,1.4982537412126178,0.19571898094951184,1.4578297041949968,1.2005761677380022,1.9703819598374883,1.1511465158506422,-0.32877058495291445,0.3381723372782761,1.8350276195599096,LyleOverbay,1.4179205263541477,-0.4263459894558139,2010
5934,1.6659620455519764,2.1726516632516546,1.4578200806372426,4.5186382203683415,0.5559005594223635,1.1671682945829145,1.15009058031505,1.86070317434894,-0.6063041956274525,0.3381723372782761,0.2940390569293018,MarlonByrd,1.7186759679484829,0.0562398061842018,2010
5935,-0.7351594351783692,-0.9173703652050156,-0.40212830583002096,-0.7306208560688089,-0.458769728446849,-0.9041198410325441,-0.018203202641150627,-0.7823953785572191,-0.8838378063019907,-0.16368158790638027,-0.0055976080266497,RyanLangerhans,-0.5536984796531607,-0.06440664272580213,2010
5936,-0.20214092465683373,-0.4997998208189791,0.0426419604991072,0.19571898094951184,0.5559005594223635,0.06470848046500895,0.2303699426686793,-0.07283872005892139,-0.32877058495291445,-0.6655355130910366,-0.2196237972809008,MarcusThames,-0.3531948519236039,-0.5469924383658179,2010
5937,1.7471839138219247,2.6737363165148977,1.5791210623633685,1.7396187093133797,2.3597588489676298,2.403259601321172,1.0258040076601351,2.144525837748259,-0.6063041956274525,-0.16368158790638027,1.9206380952616104,MattHolliday,2.0862659521193367,0.5388256018242176,2010
5938,-1.0701996417919055,-0.9173703652050156,-1.2108015173375268,-0.7306208560688089,-0.7969931577365865,-0.9041198410325441,-0.9130665257565383,-1.0307402090316231,-0.32877058495291445,-0.6655355130910366,-1.032923316447055,JorgeDe La Rosa,-0.9881230064005336,-0.5469924383658179,2010
5939,0.4120994541346501,0.25182715907588665,0.6289300388420489,-0.11306096472326176,-0.3460285853502699,0.13152422677518502,-0.21706171888901452,0.3706341915025147,0.781363857745238,0.8400262624629324,-0.13401332157920035,WilsonValdez,0.14806421740028802,0.2975327040042097,2010
5940,0.7979033284169044,1.0034541389707523,0.7704478508558625,1.1220588179678326,1.4578297041949968,1.1671682945829145,1.473235669217829,0.8850627689137806,0.5038302470706999,-0.6655355130910366,-0.3480395108334515,JohnBuck,0.6827405580124395,-0.5469924383658179,2010
5941,0.4679394885702395,0.25182715907588665,0.7906646811435502,-0.4218409103960353,1.2323474180018386,0.4990108314811534,1.299234467500948,0.35289527504005724,-0.32877058495291445,-0.16368158790638027,0.4224547704818525,BillHall,0.3819851164181043,0.5388256018242176,2010
5942,1.24462360390162,0.9199400300935452,0.9321824931573636,0.5044989266222855,-0.12054629915711156,0.1983399730853611,0.8766601204742371,1.2043632652380143,1.0588974684197758,1.8437341128322453,1.1073385760954562,OrlandoHudson,1.5850068827954449,0.6594720507342214,2010
5943,-0.2529045923255514,-0.16574338531014987,0.44697856625286014,0.5044989266222855,-0.5715108715434282,-0.5366332363265757,-0.04306051717213362,-0.21475005175858086,-0.05123697427837634,0.3381723372782761,-0.8188971271928039,ReedJohnson,-0.286360309347085,-0.30569954054581,2010
5944,0.934965231122442,0.9199400300935452,0.8917488325819883,1.7396187093133797,-0.2332874422536907,0.5992344509464176,0.10608337001376432,1.09792976646327,1.0588974684197758,-0.6655355130910366,0.6792861975869539,MarkEllis,0.4154023877063637,0.2975327040042097,2010
5945,1.2090890365335174,1.170482356725167,1.13435079603424,1.7396187093133797,1.119606274905259,1.2673919140481784,1.7218088145276589,1.02697410061344,0.2262966363961618,0.3381723372782761,1.0217281003937555,RyanLudwick,1.0169132708950341,-0.5469924383658179,2010
5946,-1.1412687765281104,-1.0843985829594305,-1.0692837053237134,-0.7306208560688089,-0.7969931577365865,-1.0043434604978083,-1.1367823565353852,-1.1016958748814532,-1.1613714169765288,-0.6655355130910366,-0.9473128407453546,KevinMench,-1.0215402776887932,-0.5469924383658179,2010
5947,1.7725657476562835,1.9221093366200328,1.5791210623633685,3.283518437677248,2.9234645644505264,2.570298967096612,1.7466661290586416,1.576880510949621,0.2262966363961618,-0.6655355130910366,2.947963803682016,MarkTeixeira,2.687776835308007,-0.5469924383658179,2010
5948,-0.7097776013440104,-0.4997998208189791,-0.8266817418714616,-0.7306208560688089,-0.458769728446849,-0.7036726021020159,-0.6147787513847425,-0.7291786291698468,-0.05123697427837634,-0.6655355130910366,-0.6048709379385528,JoshBard,-0.7876193786709771,-0.5469924383658179,2010
5949,0.09228834782172876,-0.16574338531014987,0.1841597725129208,0.19571898094951184,-0.2332874422536907,-0.20255450477569534,0.13094068454474733,-0.1615333023712086,1.0588974684197758,-0.6655355130910366,-0.26242903513175103,GeraldLaird,-0.3531948519236039,-0.18505309163580605,2010
5950,1.3106163718709527,2.506708098760484,1.1545676263219278,0.19571898094951184,0.217677130132626,1.4678391529787067,0.031511426420815364,1.807486424961568,0.5038302470706999,-0.16368158790638027,1.7494171438582091,JoeMauer,1.8523450531015209,-0.4263459894558139,2010
5951,0.22427388376039467,1.0034541389707523,0.02242513021141956,-0.7306208560688089,1.2323474180018386,0.8330895630320337,0.2552272571996623,0.6544568549018338,-0.6063041956274525,-0.16368158790638027,1.1073385760954562,JustinMorneau,0.6827405580124395,-0.5469924383658179,2010
5952,-1.0803523753256494,-0.750342147450601,-1.1703678567621516,-0.7306208560688089,-0.7969931577365865,-0.97093558734272,-1.1616396710663683,-1.0130012925691658,-0.8838378063019907,-0.6655355130910366,-0.9901180785962048,MichaelRyan,-0.9881230064005336,-0.5469924383658179,2010
5953,0.9095833972880832,0.7529118123391304,0.6289300388420489,0.19571898094951184,-0.007805156060532377,0.5324187046362414,0.4043711443855602,1.0801908500008124,2.446565521792467,-0.16368158790638027,0.3368442947801521,FreddySanchez,0.7495751005889584,-0.18505309163580605,2010
5954,-0.9635959396875988,-1.000884474082223,-0.9884163841729628,-0.7306208560688089,-0.7969931577365865,-0.97093558734272,-0.6644933804467085,-0.9597845431817936,2.1690319111179286,-0.6655355130910366,-0.9473128407453546,BrettMyers,-1.0215402776887932,-0.5469924383658179,2010
5955,1.7776421144231551,0.6693977034619232,1.6397715532264314,0.19571898094951184,-0.6842520146400074,0.13152422677518502,1.5478076128107778,1.6123583438745357,5.221901628537848,0.3381723372782761,2.134664284515861,ChoneFiggins,0.9834959996067746,4.520158415854347,2010
5956,-0.6996248678102669,-0.9173703652050156,-0.6245134389945851,-0.4218409103960353,-0.5715108715434282,-0.8707119678774561,-0.5650641223227765,-0.817873211482134,-0.32877058495291445,-0.6655355130910366,-0.5620657000877026,KevinCash,-0.9547057351122744,-0.5469924383658179,2010
5957,-0.15137725698811605,-0.16574338531014987,0.5076290571159231,-0.7306208560688089,-0.6842520146400074,-0.20255450477569534,-0.3164909770129465,-0.21475005175858086,-0.05123697427837634,-0.16368158790638027,-0.30523427298260125,GabeGross,-0.1861084954823066,0.0562398061842018,2010
5958,-0.958519572920727,-0.8338562563278082,-1.0895005356114011,-0.7306208560688089,-0.6842520146400074,-0.80389622156728,-0.9130665257565383,-0.8710899608695063,-1.1613714169765288,-0.6655355130910366,-0.7760918893419537,HankBlalock,-0.8210366499592364,-0.4263459894558139,2010
5959,1.5035183090120798,2.6737363165148977,1.4173864200618669,0.19571898094951184,3.4871702799334217,3.1716406838881963,1.075518636722101,2.0380923389735144,1.0588974684197758,-0.16368158790638027,2.7767428522786157,MiguelCabrera,2.6209422927314883,-0.18505309163580605,2010
5960,1.7218020799875655,1.6715670099884108,1.6195547229387437,-0.11306096472326176,2.6979822782573675,2.3364438550109954,1.5478076128107778,1.9671366731236848,0.5038302470706999,-0.6655355130910366,2.947963803682016,AdrianGonzalez,1.8189277818132608,-0.5469924383658179,2010
5961,-0.4762647300679091,-0.4162857119417718,-0.4223451361177087,-0.4218409103960353,-0.458769728446849,-0.5032253631714877,-0.5650641223227765,-0.5872672974701872,0.2262966363961618,-0.6655355130910366,-0.6904814136402533,WilNieves,-0.7542021073827174,-0.5469924383658179,2010
5962,1.8994749168280776,1.6715670099884108,1.5184705715003055,1.7396187093133797,1.2323474180018386,0.933313182497298,0.7772308623503051,1.8961810072738547,0.781363857745238,1.8437341128322453,0.9361176246920552,BrandonPhillips,2.2533523085606344,1.383350744194245,2010
5963,1.112638067962954,0.16831305019867931,1.0939171354588648,-0.7306208560688089,0.1049359870360468,0.5324187046362414,0.2552272571996623,1.5236637615622486,0.5038302470706999,0.8400262624629324,0.2084285812276014,OmarInfante,1.083747813471553,0.2975327040042097,2010
5964,1.1177144347298256,1.3375105744795814,0.9523993234450512,1.1220588179678326,0.4431594163257843,0.8330895630320337,1.075518636722101,0.9914962676885252,1.0588974684197758,-0.16368158790638027,0.2084285812276014,JorgeCantu,0.582488744147661,-0.5469924383658179,2010
5965,-1.1564978768287255,-1.000884474082223,-1.4129698202144034,-0.7306208560688089,-0.6842520146400074,-0.8707119678774561,-1.1616396710663683,-1.066218041956538,-1.1613714169765288,-0.6655355130910366,-0.9901180785962048,RoccoBaldelli,-0.9881230064005336,-0.4263459894558139,2010
5966,1.7674893808894117,1.4210246833567888,1.4982537412126178,0.19571898094951184,1.3450885610984176,1.9689572503050272,1.299234467500948,2.109048004823344,1.0588974684197758,5.858565514309496,0.9361176246920552,CarlCrawford,2.587525021443229,5.123390660404366,2010
5967,-1.1564978768287255,-1.000884474082223,-1.4736203110774664,-0.7306208560688089,-0.6842520146400074,-0.97093558734272,-1.1119250420044022,-1.066218041956538,-0.8838378063019907,-0.6655355130910366,-0.9045076028945044,MikeJacobs,-1.0549575489770526,-0.5469924383658179,2010
5968,1.5796638105151564,1.3375105744795814,1.0737003051711769,-0.11306096472326176,0.4431594163257843,0.7662738167218577,0.2800845717306453,1.6655750932619082,0.781363857745238,4.353003738755526,0.2940390569293018,JoseReyes,1.6852586966602234,3.0724010289343,2010
5969,-1.1260396762274951,-0.9173703652050156,-1.3725361596390282,-0.7306208560688089,-0.6842520146400074,-0.9041198410325441,-1.1616396710663683,-1.0484791254940808,-1.1613714169765288,-0.6655355130910366,-0.9045076028945044,MattWatson,-1.0215402776887932,-0.5469924383658179,2010
5970,1.6710384123188482,1.3375105744795814,1.4982537412126178,1.7396187093133797,1.683311990388155,1.5012470261337947,1.5975222418727435,1.3994913463250465,1.6139646897688524,-0.16368158790638027,1.1073385760954562,TyWigginton,1.0169132708950341,-0.5469924383658179,2010
5971,0.3461066861653171,-0.3327716030645645,0.6491468691297366,1.4308387636406061,-0.458769728446849,-0.30277812424095946,0.10608337001376432,0.33515635857759984,1.6139646897688524,-0.16368158790638027,0.2512338190784516,RamonSantiago,0.1814814886885475,-0.30569954054581,2010
5972,-1.090505108859393,-1.000884474082223,-1.190584687049839,-0.7306208560688089,-0.7969931577365865,-0.97093558734272,-0.9627811548185043,-1.066218041956538,-0.32877058495291445,-0.6655355130910366,-1.032923316447055,AaronHarang,-1.0549575489770526,-0.5469924383658179,2010
5973,-0.6640903004421644,0.0012848324442647232,-0.4223451361177087,-0.4218409103960353,-0.5715108715434282,-0.10233088531043123,-0.5899214368537594,-0.5340505480828149,-0.32877058495291445,0.3381723372782761,-0.1768185594300506,DavidRoss,-0.5871157509414201,-0.5469924383658179,2010
5974,0.4882449556377266,0.5858835945847158,0.3054607542390466,0.8132788722950591,-0.12054629915711156,0.5324187046362414,0.9760893785981692,0.4415898573523445,-0.05123697427837634,2.3455880380169014,0.8505071489903547,JasonBay,0.5156542015711422,0.6594720507342214,2010
5975,0.1938156831591641,0.08479894132147202,-0.09887585151470632,-0.7306208560688089,0.1049359870360468,0.23174784624044914,-0.06791783170311662,0.2819396091902275,1.0588974684197758,1.3418801876475888,0.2512338190784516,CocoCrisp,0.6159060154359205,3.313693926754308,2010
5976,-1.1463451432949825,-1.000884474082223,-1.2310183476252146,-0.7306208560688089,-0.7969931577365865,-1.0043434604978083,-1.1367823565353852,-1.066218041956538,0.781363857745238,-0.6655355130910366,-0.9473128407453546,NateRobertson,-1.0215402776887932,-0.5469924383658179,2010
5977,0.5034740559383418,0.16831305019867931,1.0737003051711769,-0.11306096472326176,-0.7969931577365865,-0.2693702510858714,0.3049418862616283,0.6544568549018338,1.6139646897688524,-0.16368158790638027,1.1501438139463065,JameyCarroll,0.5156542015711422,0.9007649485542292,2010
5978,-0.5727156986384727,-0.6668280385733937,-0.018008530363955742,-0.4218409103960353,-0.7969931577365865,-0.7370804752571041,-0.9379238402875212,-0.4630948822329851,0.2262966363961618,-0.6655355130910366,-0.7760918893419537,AaronMiles,-0.6205330222296797,-0.5469924383658179,2010
5979,-1.11081057592688,-0.9173703652050156,-1.150151026474464,-0.7306208560688089,-0.7969931577365865,-0.97093558734272,-1.1367823565353852,-1.0839569584189956,-0.8838378063019907,-0.6655355130910366,-0.9473128407453546,RobbQuinlan,-0.9547057351122744,-0.30569954054581,2010
5980,0.7826742281162891,0.7529118123391304,0.8917488325819883,1.7396187093133797,0.6686417025189426,0.4656029583260654,0.8766601204742371,0.6544568549018338,-0.8838378063019907,-0.16368158790638027,0.7220914354378041,RyanDoumit,0.3151505738415853,-0.4263459894558139,2010
